id,mid,name,sex,face,sign,level,fans_badge,article,video,follower,archive_view,likes,total_charge_count,month_charge_count,birthday,official_role,official_title,official_type,vip_type,vip_status,url,category1,category2,tags,xxpoint,interact,fansgrowth,notesgrowth,viewgrowth,interactgrowth,ddate,sdate,sync_video,sync_article,is_huahuokol,resting,vdate,mdate,evr_view,evr_like,evr_collect,inc_percent
20,466272,机智的党妹,保密,https://i0.xxkol.cn/bfs/face/f6652b5923648c0555029f6f96d79206c33dccd6.jpg,爱比讨厌更有力量。微博：我要这脸有何用 商务合作请联系rikawan@acrosh.com,6,1,0,0,4977715,423837695,34036648,17257,38,8月9日,1,bilibili 2020百大UP主、2019年度多元创新UP主,2,2,1,https://space.bilibili.com/466272,时尚,生活,,1,0%,-40.14,-10.49,-0.03,0,2021/12/19,2021/12/19 13:46,1,1,1,2,2021/12/20 0:08,,0,0,0,-0.29%
207309,2026561407,吃花椒的喵酱,保密,https://i0.xxkol.cn/bfs/face/cb49e8804447945761979822437f76a9eabce318.jpg,,6,0,0,14,4954189,105967458,12953808,0,0,,2,媒体人王冰冰,2,2,1,https://space.bilibili.com/2026561407,生活,,,5,0%,8.77,0.22,1.91,10.61,2021/12/30,2021/12/30 1:30,0,0,0,1,2021/12/30 2:44,,0,0,0,0.01%
197,67141499,大漠叔叔,男,https://i2.xxkol.cn/bfs/face/bd405797f0d4d6305b76caafff66c98ae1062a35.jpg,?Youtube、微博同名，叔是正经叔！,6,1,0,421,4889848,488886247,46887360,6946,342,11月21日,7,Vlog领域优质UP主，大漠叔叔官方账号,2,2,1,https://space.bilibili.com/67141499,生活,纪录片,,10,12.06%,42.57,3.52,0.89,110.89,2021/12/30,2021/12/30 15:22,1,1,1,1,2021/12/30 0:13,2021/12/27 11:53,2512023.435,236744.217,14728.435,0.93%
13,2920960,大祥哥来了,男,https://i1.xxkol.cn/bfs/face/af6b4a80e965a0d14f33deb3ef04abad970a9bde.jpg,"商务合作v：dxg9177
微博：@大祥哥来了",6,1,1,204,4871581,587543919,32667271,10934,91,5月7日,1,bilibili 2020百大UP主、2019年度黑马UP主,2,2,1,https://space.bilibili.com/2920960,生活,科技,大祥哥来了,9,2.36%,2.69,1.98,0.46,31.82,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,895137.267,71454.867,3703.733,0.04%
1583,928123,哔哩哔哩番剧,保密,https://i1.xxkol.cn/bfs/face/70fba98159d382c91d236289a3294fb2b0c3f258.jpg,关注最帅的官号，你就成为最帅的粉丝了！↗,6,1,13,16730,4778321,36105236865,211543285,3000,158,,3,哔哩哔哩番剧区官方账号,1,2,1,https://space.bilibili.com/928123,番剧,国创,,10,17.59%,26.36,109.73,0.97,181.68,2021/12/30,2021/12/30 15:34,1,1,0,1,2021/12/30 0:39,2021/12/27 14:26,491595.233,16777.386,3.308,0.76%
64448,90361813,三十六贱笑,男,https://i1.xxkol.cn/bfs/face/f6e06b72259561746f1ff0d92d91c18fb1f5d48f.jpg,第三届全国逗比大赛第二名    微博：三十六贱笑  粉丝群：451254697,6,1,0,155,4700899,444288873,45710882,3783,80,11月4日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/90361813,游戏,动画,,10,10.14%,15.84,2.09,0.91,90.15,2021/12/30,2021/12/30 12:57,0,1,1,1,2021/12/30 5:58,2021/12/30 4:16,2333115.118,232361.588,53716.824,0.39%
398,254463269,毕导THU,男,https://i0.xxkol.cn/bfs/baselabs/79e3b1d20a164a50dbf044065ad3925b00020cee.jpg,一名数理化狂热爱好者！最近会更新很慢……公众号/微博：毕导THU。B站商务联系: s1012295607,6,1,5,124,4665843,154622757,19747724,3322,31,9月19日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/254463269,生活,科技,,4,0%,7.87,0.16,4.38,3.25,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,0,0,0,0.15%
366,5294454,逗比的雀巢,男,https://i0.xxkol.cn/bfs/face/e56d8c14d3b74b4e32fbaf2ac4af119328c56c93.jpg,微博:@逗比的雀大巢 商务联系qq471510805,6,1,0,77,4642351,487258341,31110596,3238,213,3月30日,1,bilibili 2020百大UP主、知名游戏UP主、直播高能主播,2,2,1,https://space.bilibili.com/5294454,游戏,生活,"帅,不只有帅,还霸气",10,11.68%,28.01,-0.93,-2.95,110.44,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 11:57,7615380.429,658255.714,110042.714,1.40%
941,32786875,信誓蛋蛋,男,https://i1.xxkol.cn/bfs/face/df0be0f1946581030cbaf34e3f66a996f0a1af4a.jpg,微信公众号 ：@heyxinshidandan 微博：@real信誓蛋蛋 邮箱 ：hey@xinshidandan.fr,6,1,0,150,4550163,315118611,13642223,22415,3,6月21日,1,bilibili 2018百大UP主、 知名UP主,2,2,1,https://space.bilibili.com/32786875,生活,游戏,"信誓蛋蛋,外国人,信誓旦旦,法国",1,0%,-6.19,-1.37,-0.03,0,2021/8/22,2021/8/22 0:32,1,1,0,2,2021/8/23 0:15,2021/12/27 13:12,0,0,0,-0.40%
210078,492840942,云视听小电视-TV,保密,https://i0.xxkol.cn/bfs/face/b5c772ad6485a71858d052509123a9099e0e523e.jpg,全B站最大脸盘子，欢迎来TV端看我呀～,5,0,7,20,4486566,16450964,277788,0,0,1月1日,3,云视听小电视TV官方账号,1,1,0,https://space.bilibili.com/492840942,动画,生活,,10,0.16%,97.39,1.15,0.25,0.81,2021/12/30,2021/12/30 1:42,0,0,0,1,2021/12/30 2:15,,1156235.5,3542.857,1601.429,4.23%
6,6574487,纳豆奶奶,女,https://i2.xxkol.cn/bfs/face/0a8638b34173708fcf979bd1166fbb7fdb1110a4.jpg,微博：@纳豆奶奶 一个做视频的中国人 告白请私信~合作微信wilsonjp1010（需备注合作详情）,6,1,0,203,4469487,369222821,30542811,6473,14,11月29日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/6574487,生活,时尚,,7,1.49%,0.71,0.93,0.62,24.17,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,1126147.333,101562,7404,-0.01%
140,14583962,思维实验室,保密,https://i2.xxkol.cn/bfs/face/e8fe52f4740c8415ec341a69e5c9a08a34334a24.jpg,如无必要 勿增实体,6,1,4,69,4466205,135989147,9437674,5641,81,,1,bilibili 知名科技UP主,2,2,1,https://space.bilibili.com/14583962,科技,纪录片,,9,2.11%,14.43,0.55,1.16,18.82,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:13,2021/12/27 11:51,1435600,102024.286,29134.429,0.22%
22,33683045,张召忠,男,https://i2.xxkol.cn/bfs/face/e93bc7f0649f33fa63e5e0ee80be498796370401.jpg,各位网（玩）友（艺儿）大家好，我是局座张召忠。,6,1,51,413,4456724,204378473,9897755,5676,24,1月1日,2,原国防大学教授，退役海军少将,2,1,0,https://space.bilibili.com/33683045,科技,资讯,,1,0%,-0.71,0.05,1.91,0,2021/8/21,2021/8/21 17:28,1,1,0,2,2021/8/23 0:10,2021/12/27 11:44,0,0,0,0.20%
3536,353539995,拜托了小翔哥,保密,https://i0.xxkol.cn/bfs/face/e3f34781933482a76d175cafcbf57370288de93e.jpg,大家好，我是小翔哥。未来大家有什么想吃的玩的测试的，尽情来拜托我吧。拜托方式：xxg886666,6,1,0,115,4401374,314001747,20458110,2801,101,,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/353539995,生活,,,10,10.72%,17.82,2.91,0.89,94.67,2021/12/30,2021/12/30 15:12,1,1,1,1,2021/12/30 1:06,2021/12/27 18:09,2144003.318,192535.318,18197.682,0.22%
49,285499073,东尼ookii,保密,https://i2.xxkol.cn/bfs/face/456b2bff7e41ab212b74e9019fda1f26362e8723.jpg,"微博: 东尼ookii，客官！进来就关注一下嘛～ 
商务加v：xiaodonglhm",6,1,0,227,4383032,509758183,45725855,4523,49,,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/285499073,生活,游戏,,10,6.41%,14.35,2.09,0.93,100.77,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,1676503.938,160170.812,12895.75,-0.01%
50,29329085,二喵的饭,女,https://i2.xxkol.cn/bfs/face/50c3d4e5eef474cbff37dff016438309c6451bd0.jpg,每周一更！每周一播！,6,1,0,199,4333209,348296592,30510767,4728,72,9月17日,1,bilibili 2020百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/29329085,生活,,,10,5.27%,12.68,1.26,1.04,60.09,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,2396976.5,261205.375,21792.375,0.38%
64958,229733301,音乐私藏馆,保密,https://i0.xxkol.cn/bfs/face/91a6526445f61e2d491523242b532d5e76f0435a.jpg,这世界没有真正的感同身受(闲聊群：864248524，商务合作：178228013),6,1,0,332,4312152,492614547,23305625,4509,218,,1,bilibili 知名音乐UP主,2,2,1,https://space.bilibili.com/229733301,音乐,影视,,10,11.64%,51.79,6.04,0.83,112.21,2021/12/30,2021/12/30 12:52,0,1,1,1,2021/12/30 6:07,2021/12/30 5:39,1271887.85,86098.05,34230.6,1.11%
16,63231,泛式,男,https://i0.xxkol.cn/bfs/face/5f60d345059b82f0878984d9f9133f45b33b82be.jpg,谢谢你喜欢我的视频 「微博: @泛式」 「淘宝店: 泛式的泛卖屋」 ,6,1,0,218,4310584,377477412,29743452,29746,336,2月10日,1,bilibili 2020百大UP主、知名UP主、直播高能主播,2,2,1,https://space.bilibili.com/63231,动画,生活,"杂谈,吐槽,剪辑,动画,泛鸽鸽骗过你吗",10,4.75%,9.74,1.43,0.91,52.47,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,2241795.625,197378.375,50571.625,0.40%
12,196356191,翔翔大作战,保密,https://i2.xxkol.cn/bfs/face/e78a0ec3ae75e953948677062f034eb93c7302d5.jpg,,6,1,0,452,4260800,975958182,32542537,7402,0,,1,bilibili 2019百大UP主、知名UP主,2,1,0,https://space.bilibili.com/196356191,生活,影视,,1,0%,-5.25,0,4.82,0,2021/8/21,2021/8/21 17:28,1,1,1,2,2021/8/23 0:10,2021/12/27 11:43,0,0,0,-0.28%
67,21837784,阿斗归来了,男,https://i1.xxkol.cn/bfs/face/b6dad37ef0a68341b6e2f84de5e1f9ee02f8365e.jpg,最优秀的故事讲述者，会将观众拉入故事里……没有独家约，商务QQ：787345250，公众号同名：阿斗归来了,6,1,1,560,4233760,649743124,24980178,5707,92,12月24日,1,bilibili 2020百大UP主、知名影视UP主,2,2,1,https://space.bilibili.com/21837784,影视,游戏,"专业影评人,游戏达人,电影解说,几分钟看电影,分分钟",10,5.97%,13.54,4.4,0.47,69.2,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,873009.514,61112.081,5345.73,0.14%
202296,50329220,哔哩哔哩LOL赛事直播,保密,https://i2.xxkol.cn/bfs/face/8a0da0973436f4a77f95ef1016e7223fd4255bbb.jpg,LPL副直播间,5,1,0,537,4200510,30031078,1633377,0,0,,3,哔哩哔哩英雄联盟赛事直播官方帐号,1,0,0,https://space.bilibili.com/50329220,游戏,动画,,8,1.52%,10.98,13.02,0.02,7.49,2021/12/30,2021/12/30 2:03,0,0,0,1,2021/12/30 3:32,,54573.519,2441.911,74.745,-0.28%
47,7552204,啊吗粽,男,https://i1.xxkol.cn/bfs/face/90d81ca398508963069f1918df0ff37b3e3b22d2.jpg,动态发微博：@啊吗粽  啊和吗都是口字旁！！！,6,1,0,257,4177661,400801805,42004475,4817,62,5月28日,1,bilibili 2020百大UP主、2019年度原创栏目奖UP主,2,2,1,https://space.bilibili.com/7552204,生活,时尚,瑞哥,10,11.47%,12.56,2.42,0.66,97.35,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:45,3275000.545,379404.636,48951.818,0.12%
1411,7487399,努力的Lorre,男,https://i2.xxkol.cn/bfs/face/c63ebeed7d49967e2348ef953b539f8de90c5140.jpg,来感受一个故事吧，微信公众号：努力的Lorre,6,1,4,450,4176182,644481858,26735578,0,0,6月11日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/7487399,动画,影视,,10,4.76%,4.9,2.8,0.56,44.63,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 13:52,1036202.917,70579.958,10235.625,0.17%
11,437316738,朱一旦的枯燥生活,男,https://i2.xxkol.cn/bfs/face/48ad92f9e0eb9516f491ed18457e2a73e865ea8c.jpg,黑色幽默，感谢关注！ ,6,1,0,283,4166496,976619081,48225255,6936,2,1月1日,1,bilibili 2019百大UP主、知名UP主,2,2,1,https://space.bilibili.com/437316738,生活,时尚,,1,0%,-8.12,0.16,1.54,3.74,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,0,0,0,-0.25%
66,17819768,电影最TOP,男,https://i2.xxkol.cn/bfs/face/6b2ade215ea603b495648875c925172a863d16d4.jpg,更多栏目请关注公众号：电影最TOP  商务合作QQ：52948104,6,1,215,391,4088268,395480181,14535537,11357,90,5月22日,1,bilibili 2020百大UP主、知名影视UP主,2,1,0,https://space.bilibili.com/17819768,影视,科技,,10,3.50%,9.57,3.68,0.42,37.7,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,1089025.412,69400.471,12504.941,-0.58%
1408,161775300,明日方舟,保密,https://i0.xxkol.cn/bfs/face/89154378c06a5ed332c40c2ca56f50cd641c0c90.jpg,重铸未来 方舟启航,6,1,35,161,4085643,270893861,40412318,0,0,,3,明日方舟官方账号,1,2,1,https://space.bilibili.com/161775300,游戏,音乐,,10,5.26%,7.57,3.24,0.52,68.36,2021/12/30,2021/12/30 15:44,1,1,0,1,2021/12/30 0:38,2021/12/27 13:52,1003898.053,85608.789,19600.368,0.12%
73,32820037,歪果仁研究协会,女,https://i1.xxkol.cn/bfs/face/b97fb28871b2f4d50d05b7e9b0927b97bc7c926a.jpg,微博@歪果仁研究协会 商务合作bd@wewowwe.com,6,1,0,409,4056019,358135732,20864551,8157,56,3月21日,1,bilibili 2019百大UP主、 知名UP主,2,2,1,https://space.bilibili.com/32820037,生活,音乐,,8,2.71%,0.9,2.36,0.23,26.8,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,491403.25,49522.15,4011.45,-0.01%
37,54992199,观视频工作室,保密,https://i0.xxkol.cn/bfs/face/9fde235378806dacaa4761bf32a6498a7531b55a.jpg,理性观世界，自信看中国。,6,1,18,2044,4044479,642666820,55622063,11075,26,1月1日,5,观视频工作室官方账号,1,2,1,https://space.bilibili.com/54992199,资讯,科技,,10,1.19%,4.19,18.24,0.05,24.23,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,83339.333,6872.614,1244.684,0.06%
180,3670216,TF家族,保密,https://i1.xxkol.cn/bfs/face/1c74336b9060d40d0ccf5e8bce7c0de34526b1e3.jpg,TF家族哔哩哔哩总舵,6,1,0,1103,4043124,1488287058,49275035,10199,684,,3,TF家族官方账号,1,0,0,https://space.bilibili.com/3670216,娱乐,舞蹈,,10,30.62%,44.89,15.44,0.83,285.93,2021/12/30,2021/12/30 15:22,1,1,0,1,2021/12/30 0:13,2021/12/27 11:53,1276362.241,73957.172,14254.845,0.76%
65022,473837611,新华社,保密,https://i1.xxkol.cn/bfs/face/3e9def9e060a7654df1e65d4fe9d35c5e121e078.jpg,我是稳中带皮皮中有稳稳得一皮的鲜花舍。本社专营各种新闻报道，欢迎各位选购。,6,1,146,2416,4013488,613097379,75419627,2697,315,11月7日,5,新华社官方账号,1,2,1,https://space.bilibili.com/473837611,资讯,生活,,10,36.21%,47.74,64.12,0.11,361.76,2021/12/30,2021/12/30 12:51,0,1,0,1,2021/12/30 6:08,2021/12/30 5:47,346121.162,37827.425,4194.389,1.61%
31,390461123,徐大sao,保密,https://i2.xxkol.cn/bfs/face/17323892be2e17b50acadb89b2e385b493f5fb4d.jpg,骚是一种生活态度！今天咱们吃一顿好的！微博：徐大saoR,6,1,0,851,3986001,1144427031,45672880,27298,20,,1,bilibili 2019百大UP主、知名UP主,2,2,1,https://space.bilibili.com/390461123,生活,资讯,,8,2.15%,-2.61,6.32,0.19,26.11,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:44,382618.133,18207.6,585.689,-0.26%
111,79061224,刘老师说电影,男,https://i1.xxkol.cn/bfs/face/145226ff2d32d7c99b8ea3591ffec2f38fc9d3d3.jpg,合作：liulaoshi@laoliumovie.com  大号是@哎呀我去刘老师 ,6,1,1,669,3959361,638570354,26672087,4602,47,11月16日,1,bilibili 2020百大UP主、 知名影视UP主,2,2,1,https://space.bilibili.com/79061224,影视,游戏,"刘老师,押韵狂魔,护粉狂魔,吐槽狂魔,暖心无出其右",10,6.01%,9.3,3.79,0.49,59.58,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,883305.235,63681.176,4278.382,0.21%
77,113362335,宝剑嫂,女,https://i0.xxkol.cn/bfs/face/93f3d5d1085357565a4c2e4ac151104ac3d783ac.jpg,梦想是可爱充满全世界,6,1,0,228,3942317,306798708,30543872,0,0,7月8日,1,bilibili 2020百大UP主,2,2,1,https://space.bilibili.com/113362335,时尚,生活,,10,8.89%,9.57,0.82,1.57,89.17,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,1573489.5,203112.25,13497.688,0.13%
48,16794231,靠脸吃饭的徐大王,男,https://i0.xxkol.cn/bfs/face/bedeaff079199d30bf9c439f08d6068e8a94b0ab.jpg,认证信息：B站知名颜值UP主  商务合作：mclopeng（非本人）,6,1,0,1273,3899356,878189265,33271585,13302,91,8月9日,1,bilibili 2020百大UP主、 知名游戏UP主,2,2,1,https://space.bilibili.com/16794231,游戏,生活,"玉树临风,英俊潇洒,风流倜傥,靠脸吃饭",10,6.65%,2.91,7.8,0.18,64.13,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,533758.491,41537.526,2338.456,0.01%
325,10558098,黑镖客梦回,男,https://i0.xxkol.cn/bfs/face/eea214e23f627cedaa364deccd61ba67ecd120f1.jpg,新浪微博：黑镖客梦回,6,1,2,223,3818857,500821717,19152254,5345,46,9月15日,1,bilibili 2018百大UP主、 知名UP主,2,1,0,https://space.bilibili.com/10558098,游戏,数码,,10,3.62%,7.47,1.37,0.92,38.85,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:14,2021/12/27 11:57,1092184.692,92433.462,12556.462,0.16%
1452,98627270,哔哩哔哩国创,保密,https://i2.xxkol.cn/bfs/face/38fbf0a10f7fb0e8910be0e662b05bcb0aed830c.jpg,国产动画，国产原创相关创作，各类资讯信息快到碗里来,6,1,92,2531,3817592,5848255468,65418532,0,0,3月23日,3,哔哩哔哩国创区官方账号,1,2,1,https://space.bilibili.com/98627270,国创,舞蹈,,10,12.78%,16.38,59.78,0.55,128.29,2021/12/30,2021/12/30 15:44,1,1,0,1,2021/12/30 0:38,2021/12/27 13:53,255189.449,8880.047,183.197,0.59%
10,2200736,才疏学浅的才浅,男,https://i2.xxkol.cn/bfs/face/1f4819b224cd882025a9a6a5f2c6680c332f37bc.jpg,关注才浅带你做点好玩的。商务合作请加:lj660078，作品不出，微博@才疏学浅的才浅,6,1,0,49,3810392,116456222,17203096,5443,54,10月27日,1,bilibili 2020百大UP主、 知名UP主,2,2,1,https://space.bilibili.com/2200736,生活,科技,,10,0.30%,21.59,0.38,1.43,37.85,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,1397946,86560,26135,0.38%
546,3766866,科技美学,保密,https://i0.xxkol.cn/bfs/face/1966f913b8a47feb54d6dd7eb5f643ce71b60cf0.jpg,微博、微信 @科技美学，每天都会来带最新的数码产品资讯及测评！不定期抽奖送福利，快来关注参加吧！,6,1,0,1228,3808728,472422924,14026690,6807,20,1月1日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/3766866,数码,科技,"科技美学,那岩,大家测,数码,评测",8,1.44%,4.65,7.09,0.12,20.18,2021/12/30,2021/12/30 15:19,1,1,1,1,2021/12/30 0:15,2021/12/27 12:31,256575.682,10424.136,741.114,0.16%
201,1420982,黑猫厨房,女,https://i2.xxkol.cn/bfs/face/4d3af34f4b4f4b17910cb759a1cee0fbd1de1a92.jpg,日常小号：@家有猴师傅 地瓜猫3营Q群：639677033 围脖@黑猫厨房  合作请私信,6,1,59,225,3795939,290039633,23022839,2107,70,1月25日,1,bilibili 2020百大UP主、知名美食UP主,2,1,0,https://space.bilibili.com/1420982,生活,国创,,10,7.58%,10.48,1.15,1.01,48.81,2021/12/30,2021/12/30 15:22,1,1,1,1,2021/12/30 0:13,2021/12/27 11:53,2855942.909,239024.182,20754.091,0.46%
1580,946974,影视飓风,保密,https://i0.xxkol.cn/bfs/face/c1733474892caa45952b2c09a89323157df7129a.jpg,无限进步！微博@影视飓风MediaStorm｜商务合作请联系WX：ysjfBD（添加麻烦备注公司、咨询内容）,6,1,124,443,3658692,184638800,15926483,5380,112,,1,2020年度联合创作、bilibili 2020百大UP主,2,2,1,https://space.bilibili.com/946974,数码,科技,,10,7.89%,25.84,3.24,0.37,77.68,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:39,2021/12/27 14:26,1265588.818,108317.909,20966.455,0.57%
14,116683,=咬人猫=,保密,https://i1.xxkol.cn/bfs/face/8fad84a4470f3d894d8f0dc95555ab8f2cb10a83.jpg,面瘫女仆酱~小粗腿~事业线什么的！！吐槽你就输了！喵~,6,1,0,121,3657580,335917862,8937608,19613,43,,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/116683,舞蹈,生活,,3,1.40%,1.69,0.6,0.66,11.05,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:43,1456538,92124,33868.5,0%
1445,221648,柚子木字幕组,保密,https://i2.xxkol.cn/bfs/face/6a9b831ee9e8cf6f38212408f01f5b6b59a456ad.jpg,知识 × 自然 × 生活 // 合作微信 uzmzmz ；QQ 2523113364,6,1,0,10724,3648353,1319562563,19078535,0,0,,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/221648,生活,科技,"YouTube,Youzimu,柚子木字幕组,柚子污字幕组",1,2.54%,0.54,-38.57,-0.03,25.84,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 13:53,107652.767,6191.358,1126.533,-0.01%
17,19642758,力元君,男,https://i0.xxkol.cn/bfs/face/1fb779ed26c192e6451a1038772c5c3492c7f957.jpg,微博: 力元君,6,1,0,376,3634137,364285473,36921246,5155,115,10月11日,1,bilibili 2020百大UP主、2019年度原创栏目奖UP主,2,2,1,https://space.bilibili.com/19642758,生活,游戏,,10,9.95%,17.64,1.87,0.86,113.7,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:44,3230215.5,398027.25,47573,0.20%
30,4474705,孤独的美食基,男,https://i1.xxkol.cn/bfs/face/df188387360d6ad90f9e36ac4aaea68ed9f3c9be.jpg,胡建人！！别问了！！！微博：孤独的美食基ins：huangshef??合作请联系助理VX: 1534144981,6,1,0,153,3605206,272873789,13575742,0,0,8月11日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/4474705,生活,音乐,"美食,日本,留学,孤独的美食基,探店",3,1.16%,3.99,0.77,0.55,8.06,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:44,779556.857,54538,3893.286,0.05%
1413,26139491,假美食po主,保密,https://i2.xxkol.cn/bfs/face/dd151788db4e32540d5ab59210397a5d1c82e11c.jpg,微博：假美食po主  商务合作：langlanghetaotao@163.com,6,1,0,431,3594958,365967951,19738303,0,0,,1,bilibili 2020百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/26139491,生活,时尚,,10,3.55%,9.46,1.59,0.65,36.56,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 13:52,1556187.556,125415,12801.111,0.10%
227,347667464,老爸评测,男,https://i2.xxkol.cn/bfs/face/6fbcf525b3eb2eaf66fb7f7886e439c501d62d5c.jpg,独立评测+科普，评测得罪人太多，谣言勿信！行业爆料/技术探讨：bilibili@daddylab.com（广告勿扰） ,6,1,456,211,3583558,205578341,15533274,2862,70,1月1日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/347667464,生活,时尚,,10,5.74%,23.84,2.69,0.73,64.29,2021/12/30,2021/12/30 15:21,1,1,0,1,2021/12/30 0:13,2021/12/27 11:53,1613508.583,137722.917,30605.583,0.47%
